-10708.8 867.14 11069
-10708.7 867.15 11071.3
-10718.6 867.39 11917.2
-10719 867.7 11916.8
-10718.4 867.43 11916.6
-10718.8 867.73 11916.2
-10719.1 867.66 11917.4
-11541.4 866.53 10647.4
-11541.3 866.58 10648.1
-11541.8 866.21 10647.9
-11541.8 866.21 10648.6
-11541.3 866.59 10648.8
-11541.8 866.16 10649.4
-11545.2 863.98 10665
-11545.4 865.03 10665.1
-11545.8 864.38 10665.2
-11546 865.24 10665.3
-11546.4 864.45 10665.3
-11546.5 865.28 10665.5
-11540.9 866.95 10648.2
-11541.3 866.54 10649.5
-11545.7 866.08 10665.1
-11546.1 863.61 10665.2
-11546.9 864.65 10665.5
-11545 864.81 10654.2
-11545.7 864.58 10654.7
-11545.6 864.86 10653.9
-11546.2 864.68 10654.5
-11546.3 864.45 10655.2
-11546.8 864.59 10654.9
-11544.9 865.08 10653.4
-11545.4 865.13 10653.1
-11546.1 864.92 10653.7
-11546.9 864.42 10655.5
-11545.8 864.27 10655.5
-11544.8 865.33 10652.6
-11545.5 865.28 10652.5
-11544.7 864.92 11078.1
-11545.2 864.98 11077.8
-11544.6 864.93 11077.4
-11545.2 864.99 11077.1
-11544.6 864.94 11076.8
-11556.6 865.37 11073.6
-11556.2 865.19 11073.3
-11556.3 864.93 11074.7
-11556.7 865.23 11074.4
-11543.7 865.09 10642.2
-11544 865.03 10642.8
-11544.3 865.05 10642.3
-11544.6 865.01 10642.8
-11545.2 865.02 10642.9
-11544.6 865.05 10641.7
-11545.2 865.06 10641.7
-11545.8 865.04 10642.9
-11546.1 865.06 10642.3
-11546.4 865.09 10641.8
-11546.7 865.08 10642.4
-11542.4 865.39 10643.1
-11542.8 865.27 10643.8
-11543.1 865.16 10643.3
-11543.4 865.05 10643.9
-11542.1 865.58 10643.6
-11542.4 865.51 10644.2
-11543 865.21 10644.4
-11542.7 865.46 10644.8
-11543.3 865.18 10645
-11543.6 864.97 10644.5
-11543.4 865.1 10642.7
-11543.7 865.02 10643.4
-11544.3 864.96 10643.4
-11547 865.1 10641.8
-11543.2 865.6 10649.3
-11543.8 865.41 10649.4
-11543.5 865.57 10648.8
-11544.1 865.37 10648.9
-11543.8 865.53 10648.2
-11543.5 865.46 10649.9
-11553.4 864.52 11921.1
-11554 864.24 11921.1
-11553.8 864.39 11922.2
-11554.4 864.11 11922.3
-11553.9 864.35 11922.9
-11548.9 864.84 11936.3
-11549.1 864.53 11936.8
-11549.7 864.39 11936.9
-11549.2 864.24 11937.3
-11543.5 867.22 10633.8
-11544.1 866.99 10634.2
-11542.7 867.77 10633.9
-11543.5 867.53 10634.9
-11544.2 867.16 10635.4
-11544.8 866.7 10635.3
-11544.9 866.75 10635.9
-11544.6 866.69 10633.9
-11557.2 865.54 10643.8
-11557.2 865.58 10644.4
-11557.6 865.99 10643.9
-11557.6 866.05 10644.5
-11558 866.43 10643.4
-11558 866.47 10644
-11558.1 866.54 10644.7
-11552.9 864.52 10661.6
-11552.9 864.69 10662.2
-11553.3 864.91 10661.7
-11553.3 865.08 10662.3
-11552.4 864.49 10662.6
-11552.4 864.71 10663.2
-11552.8 865.11 10663.3
-11551.9 864.6 10663.6
-11551.8 864.91 10664.1
-11552.3 864.99 10663.7
-11552.3 865.29 10664.2
-11552.8 865.38 10663.9
-11552.7 865.64 10664.4
-11553.3 865.27 10662.9
-11553.3 865.51 10663.5
-11553.3 864.74 10661.1
-11551.8 865.24 10664.6
-11542.5 865.92 11919.5
-11542.8 865.6 11919.9
-11543 865.46 11919.3
-11543.3 865.14 11919.7
-11553.3 865.11 11926.2
-11553.7 865.02 11926.7
-11553.8 864.76 11926
-11554.2 864.66 11926.5
-11542.7 865.8 11918.9
-11543.1 865.36 11918.7
-11542.7 865.74 11920.5
-11543.1 865.27 11920.3
-11554.1 864.95 11927.2
-11549.2 863.99 11058.2
-11549.9 864.13 11058.1
-11549.6 864.31 11057.6
-11550.3 864.44 11057.6
-11550.6 864.26 11058.1
-11551 864.55 11057.5
-10718.8 867.3 11932.2
-10719.2 867.71 11932
-10718.9 867.2 11931.5
-10718.6 866.77 11931.1
-10719.1 867.17 11930.9
-10719.5 867.5 11930.7
-10718.2 866.33 11931.3
-10718.8 866.82 11930.5
-10718.6 867.43 11932.8
-10719.8 867.99 11931.2
-10716.9 868.49 11069.1
-10717.6 867.66 11068.6
-10717.2 868.07 11069.6
-10717.6 867.49 11069.6
-10717.8 867.28 11069.1
-10717.3 868.16 11068
-11550.5 864.58 12339.1
-11550.2 864.62 12338.6
-11549.9 864.6 12339.1
-11549.6 864.61 12339.7
-11550 864.62 12340.2
-11556.8 866.38 12348.5
-11557.1 866.74 12349
-11556.2 865.66 12348.8
-11556 865.32 12349.5
-11556.6 866.07 12350.3
-11557.2 866.72 12350.1
-11557 866.42 12350.7
-11544.8 865.37 12344.7
-11544.6 865.37 12345.2
-11545.2 865.48 12345.2
-11544.6 865.48 12346.3
-11545.2 865.59 12346.2
-11545 865.59 12346.8
-11557.3 866.69 12351.2
-11546.3 864.94 13209.4
-11546.2 865.09 13210
-11546.7 864.7 13209.8
-11547.2 864.46 13210.2
-11547 864.55 13210.8
-11547.6 864.37 13210.6
-11547.5 864.46 13211.2
-11546 865.17 13210.6
-11546.5 864.88 13211
-11546.9 864.65 13211.4
-11547.3 864.55 13211.8
-11548 864.4 13211
-11547.9 864.48 13211.6
-11548.5 864.47 13211.4
-11548.9 864.54 13211.9
-11547.8 864.57 13212.2
-11548.2 864.61 13212.6
-11548.6 864.64 13213
-11554.8 864.37 12776.4
-11555.4 864.39 12776.3
-11555.1 864.43 12775.7
-11555.7 864.41 12775.6
-11554.7 864.5 12775.2
-11555.3 864.44 12775.1
-11555.9 864.43 12774.9
-11556.4 864.44 12775.4
-11556.2 864.47 12774.2
-11555.2 864.46 12774
-11555.8 864.46 12773.8
-11557.2 864.68 12773.3
-11542.7 866.2 12342.2
-11542.5 866.24 12342.8
-11543 865.84 12342.7
-11542.8 865.89 12343.3
-11543.3 865.56 12343.1
-11543.1 865.62 12343.7
-11542.4 866.32 12343.4
-11542.7 865.97 12343.9
-11542.2 866.44 12344
-11542.5 866.09 12344.5
-11543 865.71 12344.3
-11543.5 865.38 12344.1
-11543.2 865.57 12345.3
-11542.4 866.24 12345
-11542.8 865.96 12345.5
-11543 865.47 12352
-11542.8 865.52 12352.6
-11543.3 865.23 12352.4
-11543.7 864.94 12350.6
-11544.1 864.74 12351.1
-11544 864.83 12351.7
-11543 865.3 12353.7
-11543.6 865.02 12353.5
-11543.4 865.03 12354.1
-11542.2 866.65 12342.3
-11543.5 865.15 12351.9
-11554 865.91 13210.1
-11554.8 866.28 13211.1
-11553.9 865.92 13211.3
-11553.9 865.92 13211.9
-11554.7 866.25 13212.3
-11554.9 866.27 13209.9
-11543.1 865.85 12338.7
-11543.7 865.78 12338.6
-11543.4 865.98 12338.2
-11544 865.87 12338.1
-11543.7 866.09 12337.6
-11544.2 865.92 12337.5
-11544.5 865.96 12337
-11543.4 865.64 12339.2
-11544 865.59 12339.1
-11544.3 865.68 12338.5
-11544.7 865.52 12339
-11544.9 865.58 12338.5
-11544.6 865.72 12338
-11544.8 865.72 12337.4
-11541.4 867.19 12357.1
-11541.2 867.69 12356.7
-11541.3 867.44 12356.1
-11541.8 865.8 12355.8
-11541.6 866.33 12355.4
-11541.5 866.97 12355
-11541.7 866.02 12354.8
-11541.5 867.11 12773.5
-11541.8 866.23 12773.3
-11541.6 866.83 12772.9
-11541.9 866.09 12772.8
-11541.7 866.58 12772.3
-11541.9 866.36 12771.8
-11542.2 865.84 12771.6
-11541.5 867.14 12771.9
-11541.6 866.9 12771.3
-11542 866.21 12771.2
-11542.3 865.71 12771
-11541.7 866.64 12770.7
-11542.1 866.04 12770.6
-11542.5 865.53 12770.5
-11541.8 866.33 12770.1
-11542.2 865.81 12770
-11542.6 865.32 12769.9
-11541.9 866.07 12769.6
-11542.3 865.57 12769.5
-11542.8 865.13 12769.3
-11542 865.81 12769
-11542.4 865.35 12768.9
-11542.9 864.94 12768.8
-11542.1 865.56 12768.4
-11542.6 865.16 12768.3
-11542.2 865.31 12767.9
-11542.7 865.01 12767.7
-11542.3 865.09 12767.3
-11542.9 864.87 12767.2
-11542.4 864.91 12766.7
-11543 864.73 12766.6
-11553.4 866.42 12775.5
-11554.1 866.44 12775.4
-11553.6 866.33 12774.9
-11554.3 866.37 12774.8
-11553.1 866.19 12774.4
-11553.3 866.1 12773.9
-11554 866.17 12773.8
-11553.5 866.04 12773.3
-11554.2 866.13 12773.2
-11554.6 866.24 12773.7
-11552.8 865.96 12773.4
-11553 865.92 12772.8
-11554.4 866.14 12772.6
-11550 866.02 12788
-11550.9 866.59 12788
-11550.4 866.38 12787.5
-11550.5 866.19 12788.5
-11551.4 866.78 12788.5
-11551.9 867.16 12787.9
-11549.8 866.08 12787
-11550.1 866.25 12786.5
-11552.1 866.21 12784.6
-11553 866.66 12784.5
-11552.4 866.35 12784
-11553.3 866.8 12784
-11544.2 866.25 12336.5
-11541.5 866.69 12357.6
-11541.6 866.66 12354.4
-11541.6 866.52 12773.9
-11553.9 866.52 12775.9
-11552.6 866.46 12783.5
-10700.7 862.55 13281.9
-10701.2 861.21 12767.5
-10702.1 861.86 12767.9
-10701.5 861.4 12769.8
-10700.4 860.53 12770.5
-10702.6 862.27 12767.5
-10703.1 862.64 12767.2
-10700.4 860.47 12765.5
-10701.2 861.11 12765.8
-10702.6 862.16 12765.9
-10704.2 863.38 12766.5
-10701.3 861.24 12770.8
-10701.8 861.63 12770.5
-10702.4 862.09 12770.1
-10702.7 862.38 12770.8
-10703.9 863.47 12770.2
-10704.5 864.03 12770
-10702.4 862.12 12768.5
-10703.2 862.89 12768.9
-10703 862.61 12768.2
-10703.8 863.36 12768.6
-10705 864.53 12769.7
-10704.6 864.15 12768.9
-10703.4 862.91 12767.8
-9882.23 868.56 12775.8
-9880.89 868.67 12775.8
-9881.95 868.49 12775.2
-9864.07 865.84 13309.2
-9864.55 865.6 13308.7
-9880.61 868.6 12775.2
-9881.38 868.82 12776.9
-9875.67 869.7 12365.1
-9876.25 869.73 12365.2
-9876 869.75 12364.6
-9876.59 869.82 12364.7
-9876.33 869.82 12364.1
-9876.92 869.89 12364.2
-9876.67 869.83 12363.7
-9877.27 869.86 12363.7
-9876.84 869.83 12365.2
-9877.52 869.95 12364.2
-9877.88 869.87 12363.8
-9877.05 869.71 12363.1
-9877.42 869.5 12362.7
-9878.05 869.47 12362.7
-9877.8 869.32 12362.2
-9878.43 869.32 12362.2
-9878.19 869.26 12361.7
-9878.78 869.27 12361.7
-9878.24 869.7 12363.3
-9878.66 869.48 12362.7
-9879.04 869.43 12362.3
-9879.37 869.39 12361.8
-9878.54 869.29 12361.2
-9879.14 869.28 12361.2
